92593.jpg	おちるーっ！！
92594.jpg	うれしいの…
92595.jpg	ルカ…ありがと
92596.jpg	あなたになら…
92597.jpg	いつか言えるかもしれないわ…
92598.jpg	まったく…！小娘どもはわかっていませんな！
92599.jpg	天使達の学び舎”聖ファトゥム学園”
926.jpg	はあ
9260.jpg	あらあらーラブラブですねえー
92600.jpg	見てっあれが噂の騎士様よっ
92601.jpg	…オレはどの辺につっこむべきだ？
92602.jpg	ねぇルカ様！
92603.jpg	黒い羽もステキ…
92604.jpg	ああ
92607.jpg	うわっすばらしくゴキゲン！？
92608.jpg	天使なんぞに騒がれてルカ様が喜ぶとでも思っているのか…！！
92609.jpg	……………………
9261.jpg	まったくどいつもこいつも！
92610.jpg	私初めて拝見したわ〜
92611.jpg	あの危険な森の罠を打ち破ったんですって…！！
92612.jpg	強いのねっ
92613.jpg	まったくだぜ！ちっともうれしくないなっ
92614.jpg	そうだ二人とも…
92615.jpg	聞こえなかったかしら？
92616.jpg	おいおい何怒ってんだよ
92617.jpg	今日およばれしてるの
92619.jpg	HR「モニャでお昼寝」だったのよ…くればよかったのに
92620.jpg	リリちゃんそろそろ授業始まっちゃう…
92621.jpg	よくも人が寝てる間にやりやがったなっ！！
92622.jpg	死ね悪魔！！
92623.jpg	は？およばれ？
92624.jpg	あ　ルカ…
92626.jpg	オレは優し〜くクラスメイトを起こしてやっただけだぜ？
92627.jpg	てんめェ〜！！
92628.jpg	ヘラ先生今日はずっとキゲン悪かったな
9263.jpg	９ヶ月後
92630.jpg	いや…出なくてマジよかった…
92631.jpg	授業……始めるわよ…！！
92632.jpg	あたしはワインの天使ロゼ
92633.jpg	きゃあーいらっしゃいませ聖なる騎士様っ
92635.jpg	私は料理の天使ミモザ！
92636.jpg	私お菓子の天使エクレア〜
92637.jpg	今日はた〜くさん食べていってくださいねっ
92638.jpg	かわいー
92639.jpg	なるほどこの間の礼って訳か…
92640.jpg	お招きありがとう
92642.jpg	お待ちしてましたわー
92643.jpg	…………
92646.jpg	お前にはあの時助けられたからな…
92647.jpg	さあお二人ともよかったら席に座ってください
92648.jpg	ルカ君好きなお料理はなんですか？
92649.jpg	おいルカ
92650.jpg	ーってんなモンあるわけないか……
92651.jpg	一回くらい助けといてやるだけだっ
92653.jpg	まかせてくださいっ
92654.jpg	ウフフ
92656.jpg	奴らの出す飲み物に注意しろ
92657.jpg	すぐつくってきますから待っててくださーい！！
92659.jpg	天使の飲み物は悪魔にとって毒になることがある…
9266.jpg	森崎眞一郎ーーーーっ！
92660.jpg	好物は血のしたたるレアステーキ！
92662.jpg	ーただ
92665.jpg	えっ本当！？じゃあちょうどいいのがあるわッ
92666.jpg	アイス
92667.jpg	肉になりきれていない何か…
92668.jpg	ほらほらっ
92669.jpg	ちょっと待て！絶対おかしいぞコレ！！
9267.jpg	お互いにな
92670.jpg	パスタとか…アイスとか…
92671.jpg	！？
92672.jpg	中で回っているのはクルップリンといってぇ…とってもおいしい果実なんですぅ
92673.jpg	え…えーと…
92674.jpg	レアステーキできあがりですっ
92675.jpg	生き物じゃないから安心してっ
92676.jpg	喰ってるし！？
92677.jpg	お前つっこみ所そこかよ！？
92678.jpg	リリス君は何が好き？
92679.jpg	パ…パスタとアイスを一緒にするのはどうかと…
9268.jpg	すいません私がグズグズしてたせいで･･････
92680.jpg	噛むと「キャー」って声が出るの面白いのよ〜
92681.jpg	お待たせしました〜！！
92682.jpg	リリス君っ
92684.jpg	ねぇねぇ
92685.jpg	？
92686.jpg	さーて後はデザートか…
92687.jpg	うっ…！？
92688.jpg	一応用心して飲み物には手ぇつけなかったけど…
92690.jpg	おなか痛のお薬よのんで…
92691.jpg	大丈夫？ルカ…
92692.jpg	助かったぜ……
92693.jpg	…アレ？
92694.jpg	すぐに効くわ…
92695.jpg	フー食った食った！
92696.jpg	ホンットにバカだなお前…
92697.jpg	きゅ急に…ハラが…いててっ…
92698.jpg	飲まなくても結構食えるもんだなー…
92699.jpg	さあHRを始めますよ
927.jpg	ブルーム事故だ！クリスが
92703.jpg	せんせ…来てます…
92705.jpg	…………
92706.jpg	ー次の日ー
92708.jpg	モケー
92709.jpg	モケー
9271.jpg	言ってねぇー
92710.jpg	今日もルカ君は遅刻！？まったく困った子ね…！
92711.jpg	！？
92712.jpg	そんなにいるのか！？
92713.jpg	いや4人って…
92716.jpg	みんな訳ありでなかなか学校に出て来ないの
92718.jpg	どう見ても3人しかいなくないか！？
92721.jpg	それ位気付けよなー
92722.jpg	は？
92724.jpg	あの…あの…
92725.jpg	来る途中でいつも迷子になっちゃう子とか…
92729.jpg	私ランプの精パメラ…
9273.jpg	ちびっこ言うなーー
92730.jpg	いじめっこのカオ〜
92731.jpg	ご…ごめんなさい私気が弱くて…
92732.jpg	ごめんね…
92733.jpg	オレのどこがいじめっこだってぇ！？
92734.jpg	はぁ？何か言ったかぁー！？
92735.jpg	あ〜んっ
92737.jpg	キャンコワイッ
92738.jpg	もうルカにはさわらせないから出てきて…
92739.jpg	遠い
9274.jpg	キサマは一年たっても全然成長せん！
92740.jpg	近くに来た
92741.jpg	お願いというのは…
92742.jpg	いじめてるいじめてる
92744.jpg	あ…あのっ…
92745.jpg	あ…あの実は
92746.jpg	騎士様にお願いがあるの…
92747.jpg	願い事をかなえさせてほしいのっ…！！
92748.jpg	ダメ！
92749.jpg	リリちゃんは？
9275.jpg	でもなんだろヘンだな
92750.jpg	そんなことならいくらでも協力してやるぜ
92752.jpg	！？
92753.jpg	私…もっと授業に出たいの…
92754.jpg	私に
92755.jpg	一か月間家にこもって魔法の修行じゃ
92756.jpg	わ私…ランプの精なのにドジで…
92757.jpg	どうか願い事をかなえさせて…
92758.jpg	ウン
92759.jpg	よしわかった！
9276.jpg	よーし
92760.jpg	それでいつも一日登校した後は一か月来ないのね…
92762.jpg	とにかく願いを言やぁいいんだろ？
92763.jpg	やっぱり美声かしら！？
92764.jpg	”願い事”で
92765.jpg	誰かの願い事かなえにいこ
92766.jpg	できる？
92767.jpg	そうね！
92768.jpg	されっつごー…
92769.jpg	え？願い事？
9277.jpg	いっぱい思い出つくるぞーー！
92770.jpg	ー…オレのはいいや
92771.jpg	かなうようなことじゃないから…
92773.jpg	じゃあ私が手伝うわ…
92774.jpg	あれは…学園聖歌隊……
92775.jpg	あっありがとハニちゃん！
92776.jpg	が…がんばってみるわ…
92777.jpg	もっといい声になりたいわ
92778.jpg	えっ
92779.jpg	これは違うだろー！！
9278.jpg	なんかなつかしい気が･･････
92780.jpg	涼しくしろって言ったけど
92781.jpg	細くなりたいっていうのはこうじゃなくて〜〜〜っ
92782.jpg	のびのび！
92783.jpg	やっぱり私ダメだわ…またお父様に叱られちゃう…
92784.jpg	！
92785.jpg	ー泣かないで
92787.jpg	さっきはよくもやってくれたな！！
92788.jpg	きゃあ
92789.jpg	あっルカ…
9279.jpg	まずかったら容赦なくたたきだすからな
92791.jpg	モコモコ
92792.jpg	冷え冷え…
92793.jpg	えいっ！！
92794.jpg	まだ生徒はたくさんいるもの
92795.jpg	かわいい服だけど…
92796.jpg	よくない！よくないわっ！！
92797.jpg	いっぱい間違えても大丈夫！
92798.jpg	ハニちゃん…
92799.jpg	あああーごめんなさいっっ
928.jpg	もう大丈夫だ！
9280.jpg	そそうか･･
92800.jpg	大丈夫よ…
92801.jpg	捜したぞお前ら！！
92802.jpg	た…確かに
92803.jpg	せーのっ…
92805.jpg	前回に引き続き何かにされてしまったルカさん
92806.jpg	倍にして返させてもらうぜ！！
92807.jpg	この礼は…
92809.jpg	しあわせ…
9281.jpg	おう
92810.jpg	やったわ…！初めて魔法で喜んでもらえた……！！
92812.jpg	かわいい…！！
92815.jpg	だめっ
92816.jpg	またもモコモコ系
92817.jpg	そんなのダメェー！！
92818.jpg	授業にも出られるわっ
92819.jpg	やっぱり休む〜っ
9282.jpg	久しぶりにコーヒーをいれてみたくなってな
92822.jpg	ー結局
92823.jpg	ランプがないとはずかしくて学校行けない〜！！
92824.jpg	ドチラニシテモ楽シマセテクレヨ
92825.jpg	これでお父様に怒られずにすむ…！
92826.jpg	キャア〜ダメ〜ッ返してぇ〜！！
92827.jpg	ルカ君も協力してくれてありがと…
92828.jpg	サァ……
92830.jpg	アラガッテ生キルカアキラメテ死ヌカ…
92831.jpg	失敗に終わったのでした…
92832.jpg	ムキュッ
92833.jpg	”イツカ自分ノ影ニ喰イ殺サレル呪イ”
92835.jpg	オ前ノ体ノ奥底ニ呪イヲ植エツケテヤルヨ
92837.jpg	そろそろ
9284.jpg	昔はよくこうしてコーヒーをいれてたんだ
92840.jpg	新しい”シッポ”をやらなきゃな…
92842.jpg	この本にものってないな〜
92843.jpg	見て見てっ
92845.jpg	あそこの森が消えてくっ
92846.jpg	今日は珍しくルカ自ら調べ物をしているようです
92847.jpg	ルカ様！調べがつきましたぞっ！
92848.jpg	お前オレをおもちゃだと思ってるだろ！？
9285.jpg	なに様だよ
92850.jpg	そんなことしてルカが騎士じゃなくなったらつまんない…
92851.jpg	”人の姿をかりて学園を訪れることができるもの”
92853.jpg	蒼の欠片？宝石か何かのことか？
92854.jpg	予言書にある”大いなる災い”とは
92855.jpg	”学園を滅ぼす力を持つもの”
92856.jpg	あれっ
92858.jpg	噂には聞いていたよ
9286.jpg	ぺっ
92860.jpg	へえ…キミがそうか
92861.jpg	はじめまして僕の名はクロノス
92862.jpg	ねえキミ…
92863.jpg	この反応は………
92864.jpg	おや
92865.jpg	あまりに通行に邪魔な森だったから
92866.jpg	思わず消してしまったよ
92867.jpg	やれやれ
92868.jpg	魔族の生徒が入ったって…
92869.jpg	へぇ…
92870.jpg	突然出てきてナマイキよッ
92871.jpg	もらうつもりなんだけどね…！
92873.jpg	ーまあどんな答えが返ってきても
92874.jpg	僕たちが相手だっ
92876.jpg	なんだこいつ危ねーっ！？
92877.jpg	かわいいもんだね
92878.jpg	こらーお前っっ
92879.jpg	ルカ様にはさわらせないわっ
92880.jpg	ひええ〜なんと赤ん坊になってしまいましたぞ！
92881.jpg	出てこいっ
92882.jpg	あっ大変…あの技は…！！
92883.jpg	こうなったら…
92884.jpg	はーいっ
92885.jpg	わっ
92886.jpg	よくもやりやがったな…
92887.jpg	クーラー！ヒーター！！
92888.jpg	召喚っっ
92889.jpg	くそ…
9289.jpg	いい香りだろう
92890.jpg	音の三姉妹っ！！
92891.jpg	キャ…
92892.jpg	体の時間を戻されちゃうの…！！
92894.jpg	にげるの？
92895.jpg	”蒼の欠片”！？
92896.jpg	深い蒼の瞳…
92897.jpg	ーよしここまで来りゃあ平気だろ…
92898.jpg	何をすればいいですか？
92899.jpg	まって…ルカあのね…
929.jpg	どうしたクリス！デニス！？
92900.jpg	そいつを足止めしとけーっ！！あとはまかせたっ
92901.jpg	あぁ相手の前に立っただけであんなに寒気のするなんて…
92902.jpg	まてよ…あいつ確か…
92903.jpg	次はキミ達が相手をしてくれるのかい？
92904.jpg	そうかあいつが”大いなる淡い”…
92905.jpg	まかせてルカ様っ
92906.jpg	いいか…お前らに重要な任務をまかせる！
92907.jpg	なるほどそう考えれば納得が…
92908.jpg	アイツを倒せばいいのか！！
92909.jpg	キャアアアアーッ
92910.jpg	今の内に対応策を考えるぞっ
92911.jpg	見逃シテェー
92912.jpg	おいハニエルお前なら何か知ってるだろ！？
92913.jpg	アイツの弱点とか…
92914.jpg	楽しいの終わっちゃうもの
92915.jpg	アレ
92916.jpg	ギッ…
92917.jpg	知ってるけど教えない
92918.jpg	じゃあ…
92919.jpg	…楽しいからいいわ…
9292.jpg	子供にはムリですよ
92920.jpg	ー所変わって学園の奥魔物のうろつく森
92921.jpg	ピィイイ
92922.jpg	駄目だ
92923.jpg	してくれる？
92924.jpg	全然聞いてくれない…
92925.jpg	でも…
92926.jpg	コラ！教えろよっ
92927.jpg	タッ助ケテッ
92928.jpg	ギャアアーッ
92929.jpg	これだけ歩かせてまだ言うか！？
9293.jpg	玄之介
92930.jpg	腹の足しくらいにはなるだろ
92931.jpg	ルカ君…
92932.jpg	ずいぶんと小モノだけど…
92933.jpg	でも彼の弱点を知ってもルカには難しいかもしれないわ…
92934.jpg	だって…
92936.jpg	まだしてないわ…
92937.jpg	逃げられると思ったら大間違いだよ
92938.jpg	！？どういうことだ！？
92939.jpg	時計が…！
9294.jpg	じゃあ早速一杯いただこうか
92941.jpg	おい
92942.jpg	もしかしてあいつか！？
92943.jpg	コラ何ため息ついてんだよ
92944.jpg	フウ…しょうがないから教えてあげる…
92945.jpg	リリスなのよ…
92946.jpg	”僕を止められる唯一の者”を仲間にできない
92947.jpg	ー何しろキミは…
92948.jpg	悪魔なのだから…
92949.jpg	ーだってクロノスの唯一の弱点は…
